# mode: ho, integrator: rk4, N: 1, P: 1, dt: 0.1, steps: 100, n_steps: 100, n_frames: 101, step_indexing: 0..steps (includes initial frame), total_steps_executed: 100, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 100, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-11T13:12:43Z
step,time,x,v,E_kin,E_pot,E_total
0,0,1,0,0,3.34521325e-26,3.34521325e-26
1,0.1,0.995004166666667,-0.0998333333333333,3.3340718314257e-28,3.31187248528252e-26,3.34521320359678e-26
2,0.2,0.980066597239583,-0.198669165277778,1.32033684399095e-27,3.21317947279447e-26,3.34521315719356e-26
3,0.3,0.955336542863976,-0.295519962530663,2.92144324969336e-27,3.05306878582101e-26,3.34521311079035e-26
4,0.4,0.921061097792607,-0.38941802558044,5.07289542068621e-27,2.83792352231851e-26,3.34521306438713e-26
5,0.5,0.877582730504437,-0.47942515762394,7.68892186685099e-27,2.57632083129881e-26,3.34521301798391e-26
6,0.6,0.825335861877169,-0.56464203870267,1.06652300210592e-26,2.27868996947477e-26,3.3452129715807e-26
7,0.7,0.764842524603391,-0.644217211395055,1.38831640482839e-26,1.95689652034909e-26,3.34521292517748e-26
8,0.8,0.696707147219953,-0.717355588282699,1.72144352718048e-26,1.62376935159378e-26,3.34521287877427e-26
9,0.9,0.621610514866744,-0.783326396187029,2.05262366296424e-26,1.29258916940681e-26,3.34521283237105e-26
10,1,0.540302967116884,-0.841470477800274,2.368653726431e-26,9.76559059536838e-27,3.34521278596784e-26
11,1.1,0.453596900843268,-0.891206877755433,2.65693461676478e-26,6.88278122799855e-27,3.34521273956463e-26
12,1.2,0.362358653030222,-0.932038647329499,2.90597350361791e-26,4.39239189543505e-27,3.34521269316142e-26
13,1.3,0.267499844634396,-0.963557809781399,3.10584200919394e-26,2.39370637564268e-27,3.34521264675821e-26
14,1.4,0.169968271984067,-0.9854494367127,3.24857202063544e-26,9.66405797195559e-28,3.345212600355e-26
15,1.5,0.0707384367267958,-0.997494794721532,3.32847335295428e-26,1.6739200997504e-28,3.34521255395179e-26
16,1.6,-0.0291981910530515,-0.999573530909461,3.34236059830885e-26,2.85190923972974e-29,3.34521250754858e-26
17,1.7,-0.128843079259377,-0.991664875404496,3.2896801178811e-26,5.55323432642696e-28,3.34521246114537e-26
18,1.8,-0.227200610770459,-0.97384784888506,3.1725321135993e-26,1.72680301142865e-27,3.34521241474216e-26
19,1.9,-0.32328803129951,-0.946300473031421,2.99558689978081e-26,3.49625468558151e-27,3.34521236833896e-26
20,2,-0.416145268734113,-0.909297991793501,2.76589871267775e-26,5.79313609257999e-27,3.34521232193575e-26
21,2.1,-0.504844525843114,-0.863210121247543,2.49262448074183e-26,8.52587794790713e-27,3.34521227553254e-26
22,2.2,-0.588499550503969,-0.80849735552014,2.18665876733426e-26,1.15855346179508e-26,3.34521222912934e-26
23,2.3,-0.66627449082567,-0.745706365689541,1.86019943954108e-26,1.48501274318506e-26,3.34521218272614e-26
24,2.4,-0.737392246689926,-0.675464537636854,1.52626137848047e-26,1.81895075784246e-26,3.34521213632293e-26
25,2.5,-0.801142234264917,-0.598473703423033,1.19815761790679e-26,2.14705447201294e-26,3.34521208991973e-26
26,2.6,-0.856887485911301,-0.515503128825567,8.88968596444057e-27,2.45624344707247e-26,3.34521204351653e-26
27,2.7,-0.904071014540688,-0.427381827100998,6.1102068265252e-27,2.7341913144608e-26,3.34521199711332e-26
28,2.8,-0.942221378836129,-0.334990275771461,3.75394762453411e-27,2.96981718825671e-26,3.34521195071012e-26
29,2.9,-0.970957393728877,-0.239251619198279,1.91484479946876e-27,3.15372742436005e-26,3.34521190430692e-26
30,3,-0.989991939066002,-0.141122444843435,6.66217431369291e-28,3.27859011476679e-26,3.34521185790372e-26
31,3.1,-0.999134828413954,-0.0415832253793151,5.7844244415654e-29,3.33942738705896e-26,3.34521181150052e-26
32,3.2,-0.998294709334037,0.0583714778541355,1.13979090245749e-28,3.33381385607275e-26,3.34521176509732e-26
33,3.3,-0.987479976142885,0.157742952161204,8.32384025750066e-28,3.26197331611912e-26,3.34521171869413e-26
34,3.4,-0.966798686037978,0.255538312280963,2.18441853338727e-27,3.1267698189522e-26,3.34521167229093e-26
35,3.5,-0.936457479426263,0.350780420951984,4.11618132706495e-27,2.93359349318124e-26,3.34521162588773e-26
36,3.6,-0.89675951524359,0.442517652128367,6.55065922343501e-27,2.69014565714104e-26,3.34521157948454e-26
37,3.7,-0.848101441894537,0.529833399296427,9.39079741000138e-27,2.4061317920812e-26,3.34521153308134e-26
38,3.8,-0.790969434077979,0.611855233888247,1.2523368708318e-26,2.09287461584634e-26,3.34521148667815e-26
39,3.9,-0.725934335097054,0.687763622284399,1.58234875771993e-26,1.76286268255503e-26,3.34521144027495e-26
40,4,-0.653645953189906,0.756800114308592,1.91595888971611e-26,1.42925250415565e-26,3.34521139387176e-26
41,4.1,-0.574826568870287,0.818274921397651,2.23986730479884e-26,1.10534404266973e-26,3.34521134746857e-26
42,4.2,-0.49026371815044,0.871573808728386,2.54116081750785e-26,8.04050483557521e-27,3.34521130106538e-26
43,4.3,-0.400802323753797,0.916164232437632,2.80782782602852e-26,5.37383428633659e-27,3.34521125466218e-26
44,4.4,-0.307336252939686,0.9516006606145,3.02923717602717e-26,3.15974032231826e-27,3.34521120825899e-26
45,4.5,-0.210799386291361,0.977529024899325,3.19656199048007e-26,1.48649171375728e-27,3.3452111618558e-26
46,4.6,-0.112156286704898,0.99369025821052,3.30313156876824e-26,4.20795466843694e-28,3.34521111545261e-26
47,4.7,-0.0123925618112174,0.999922883251582,3.34469732595675e-26,5.13743092673199e-30,3.34521106904942e-26
48,4.8,0.0874949838734474,0.996164625934824,3.31960217011903e-26,2.56088525272069e-28,3.34521102264624e-26
49,4.9,0.18650830867234,0.982453037601059,3.22884656518056e-26,1.16364411062485e-27,3.34521097624305e-26
50,5,0.283658105834103,0.958925119818255,3.07604864557217e-26,2.69162284267688e-27,3.34521092983986e-26
51,5.1,0.377973688342229,0.925815955508059,2.86729997279606e-26,4.77910910640612e-27,3.34521088343668e-26
52,5.2,0.468512687682441,0.883456360077501,2.61092268442848e-26,7.34288152605014e-27,3.34521083703349e-26
53,5.3,0.554370469661298,0.832269576024983,2.31713771724842e-26,1.02807307338188e-26,3.3452107906303e-26
54,5.4,0.634689173196442,0.772767044046905,1.99765733136975e-26,1.34755341285737e-26,3.34521074422712e-26
55,5.5,0.708666281766031,0.705543292898576,1.66521818012855e-26,1.67999251769539e-26,3.34521069782394e-26
56,5.6,0.775562641874416,0.631269999068162,1.33307354072651e-26,2.01213711069424e-26,3.34521065142075e-26
57,5.7,0.834709848416357,0.550689275617354,1.01446494875963e-26,2.33074565625794e-26,3.34521060501757e-26
58,5.8,0.885516923147776,0.46460625724435,7.22094300861429e-27,2.62311625775296e-26,3.34521055861439e-26
59,5.9,0.927476219534111,0.373881055656613,4.67617471027519e-27,2.87759304118369e-26,3.34521051221121e-26
60,6,0.960168494977074,0.279420165632574,2.61179628506217e-27,3.08403083730181e-26,3.34521046580803e-26
61,6.1,0.983267099739903,0.18216740763989,1.11010782632525e-27,3.23419963677232e-26,3.34521041940485e-26
62,6.2,0.996541240716834,0.0830944975085217,2.30976789279868e-28,3.32211269407368e-26,3.34521037300167e-26
63,6.3,0.999858287436354,-0.0168086626168452,9.45126909609768e-30,3.34426519968888e-26,3.34521032659849e-26
64,6.4,0.993185097257455,-0.116543875035585,4.54362746965497e-28,3.29977400549876e-26,3.34521028019531e-26
65,6.5,0.97658834651802,-0.215114620136089,1.54797400813034e-27,3.1904128329791e-26,3.34521023379213e-26
66,6.6,0.950233864326621,-0.311536013273708,3.24668626821985e-27,3.02054156056697e-26,3.34521018738896e-26
67,6.7,0.914384975654264,-0.404844645396002,5.48277731701558e-27,2.79693240928422e-26,3.34521014098578e-26
68,6.8,0.869399870281357,-0.494108209091195,8.16710138542605e-27,2.52849995604e-26,3.34521009458261e-26
69,6.9,0.815728023888472,-0.578434813879699,1.11926431006473e-26,2.2259457381147e-26,3.34521004817943e-26
70,7,0.753905707050139,-0.656981897673558,1.44387838447451e-26,1.90133161730174e-26,3.34521000177626e-26
71,7.1,0.684550627004258,-0.728964645363603,1.77761104306693e-26,1.56759891230615e-26,3.34520995537308e-26
72,7.2,0.608355755734716,-0.793663830418732,2.10715743892675e-26,1.23805247004316e-26,3.34520990896991e-26
73,7.3,0.526082406034888,-0.850433001146781,2.41937961831392e-26,9.25830244252818e-27,3.34520986256674e-26
74,7.4,0.438552624733585,-0.898704939814368,2.70183028854117e-26,6.43379527622391e-27,3.34520981616357e-26
75,7.5,0.346640979087719,-0.937997330088448,2.94324905140636e-26,4.01960718354033e-27,3.3452097697604e-26
76,7.6,0.251265818409197,-0.967917576172472,3.13401131895233e-26,2.11198404404899e-27,3.34520972335722e-26
77,7.7,0.153380098236842,-0.988166725486029,3.26651201473082e-26,7.86976622232342e-28,3.34520967695405e-26
78,7.8,0.0539618587350455,-0.998542455693933,3.33546876363923e-26,9.74086691166041e-29,3.34520963055089e-26
79,7.9,-0.0459955475443293,-0.998941096239411,3.33813248313046e-26,7.07710101725589e-29,3.34520958414772e-26
80,8,-0.145493380895957,-0.989358664182939,3.27439698020571e-26,7.08125575388413e-28,3.34520953774455e-26
81,8.1,-0.243537493521494,-0.969890903997012,3.14680318491377e-26,1.98406306427616e-27,3.34520949134138e-26
82,8.2,-0.339148262709145,-0.940732330919231,2.96043785158402e-26,3.847715933542e-27,3.34520944493822e-26
83,8.3,-0.431370378883464,-0.902174287422217,2.72273076625133e-26,6.22478632283726e-27,3.34520939853505e-26
84,8.4,-0.51928239072661,-0.854602032219438,2.44315854496226e-26,9.02050807169628e-27,3.34520935213189e-26
85,8.5,-0.602005911999512,-0.798490890892602,2.13286683157228e-26,1.21234247415644e-26,3.34520930572872e-26
86,8.6,-0.678714398071593,-0.734401506602233,1.80422595679268e-26,1.54098330253288e-26,3.34520925932556e-26
87,8.7,-0.748641404467016,-0.662974238334685,1.47033777293108e-26,1.87487143999132e-26,3.3452092129224e-26
88,8.8,-0.811088244910946,-0.584922762656381,1.14451332523671e-26,2.20069584128252e-26,3.34520916651923e-26
89,8.9,-0.865430972359274,-0.501026942904334,8.39742183411701e-27,2.50546693670437e-26,3.34520912011607e-26
90,9,-0.911126613259811,-0.412125037061541,5.68174589331202e-27,2.77703448438171e-26,3.34520907371291e-26
91,9.1,-0.947718592754378,-0.319105322173449,3.40637066073929e-27,3.00457196123582e-26,3.34520902730975e-26
92,9.2,-0.974841296615059,-0.222897218991446,1.66200799369186e-27,3.1790081815374e-26,3.34520898090659e-26
93,9.3,-0.992223724333365,-0.124462005522831,5.18199986999117e-28,3.29338893580352e-26,3.34520893450343e-26
94,9.4,-0.999692196861912,-0.0247832122742922,2.0546554373391e-29,3.34315423266293e-26,3.34520888810027e-26
95,9.5,-0.997172091953807,0.0751432048437424,1.88887507447492e-28,3.32632009095236e-26,3.34520884169711e-26
96,9.6,-0.984688589760854,0.174318815762932,1.01651160712787e-27,3.24355763458117e-26,3.34520879529396e-26
97,9.7,-0.962366421240841,0.271752692223642,2.47042411980879e-27,3.09816633690992e-26,3.3452087488908e-26
98,9.8,-0.930428621887732,0.366471308785952,4.492662211814e-27,2.89594248130624e-26,3.34520870248764e-26
99,9.9,-0.889194303237087,0.457528269957601,7.00260574149894e-27,2.64494808193459e-26,3.34520865608449e-26
100,10,-0.839075464413064,0.544013766248773,9.90019132515075e-27,2.35518947716626e-26,3.34520860968133e-26
